time(seconds),sensor id,humidity,PM_2.5A,PM_2.5B, PM_EPA, AQI, AQI_EPA
1740942000,222537,17.0,2.915,2.963,5.804,16,32
1740942000,222641,14.599,1.096,1.397,5.12,6,28
1740942000,222757,18.8,1.286,1.344,4.811,7,26
1740942600,128729,23.8,1.076,1.074,4.275,6,23
1740942600,221859,21.6,1.991,1.693,4.831,10,26
1740942600,221881,22.0,1.417,1.167,4.535,7,25
1740942600,221905,20.199,1.629,1.262,4.742,7,26
1740942600,222275,12.599,2.696,2.048,5.922,13,32
1740942600,222527,22.399,2.378,1.526,4.867,11,27
1740942600,222529,20.199,1.643,1.084,4.742,7,26
1740942600,222537,17.0,1.596,1.681,5.123,8,28
1740942600,222641,14.199,1.235,1.403,5.207,7,28
1740942600,222757,18.8,0.993,1.481,4.758,6,26
1740943200,128729,24.0,1.256,1.03,4.258,6,23
1740943200,221859,21.8,1.993,1.858,4.866,10,27
1740943200,221881,22.0,1.258,1.447,4.587,7,25
1740943200,221905,21.0,1.552,1.227,4.673,7,25
1740943200,222275,13.0,2.125,1.635,5.625,10,31
1740943200,222527,21.399,1.834,1.397,4.744,8,26
1740943200,222529,20.6,1.909,1.304,4.813,8,26
1740943200,222537,17.6,2.157,2.085,5.333,11,29
1740943200,222641,13.8,1.084,1.443,5.242,7,29
1740943200,222757,18.6,1.054,1.473,4.828,7,26
1740943800,128729,24.0,1.239,0.729,4.205,5,23
1740943800,221859,22.0,2.475,2.517,5.164,13,28
1740943800,221881,22.0,1.705,1.354,4.64,8,25
1740943800,221905,20.6,1.433,1.624,4.76,8,26
1740943800,222275,12.4,4.089,3.08,6.568,20,36
1740943800,222527,21.6,2.089,1.832,4.936,11,27
1740943800,222529,20.6,2.2,1.463,4.917,10,27
1740943800,222537,17.199,1.594,2.228,5.263,10,29
1740943800,222641,13.599,1.203,1.62,5.311,7,29
1740943800,222757,18.8,1.413,1.391,4.863,7,27
1740944400,128729,24.0,1.082,1.322,4.31,6,23
1740944400,221859,21.8,2.286,2.025,5.024,12,27
1740944400,221881,22.199,1.719,1.415,4.675,8,25
1740944400,221905,20.8,1.54,1.745,4.795,8,26
1740944400,222275,12.0,2.278,1.858,5.816,11,32
1740944400,222527,24.199,8.993,6.772,7.804,43,43
1740944400,222529,20.0,2.012,1.264,4.864,8,27
1740944400,222537,18.0,1.647,2.33,5.246,11,29
1740944400,222641,13.4,1.348,1.469,5.329,7,29
1740944400,222757,19.399,1.237,1.669,4.864,8,27
1740945000,128729,24.0,1.201,0.977,4.258,6,23
1740945000,221859,21.6,2.463,2.744,5.25,14,29
1740945000,221881,22.199,1.941,1.622,4.78,10,26
1740945000,221905,21.6,1.516,1.594,4.726,8,26
1740945000,222275,12.8,2.355,1.558,5.695,11,31
1740945000,222527,26.0,2.978,1.459,4.662,12,25
1740945000,222529,20.399,1.931,1.818,4.987,10,27
1740945000,222537,17.833,1.928,2.2,5.313,11,29
1740945000,222641,14.199,2.386,2.709,5.836,13,32
1740945000,222757,19.199,1.487,1.552,4.881,8,27
1740945600,128729,24.0,1.189,1.114,4.31,6,23
1740945600,221859,21.199,2.636,2.721,5.337,15,29
1740945600,221881,22.0,1.483,1.723,4.692,8,26
1740945600,221905,21.199,1.879,1.681,4.866,10,27
1740945600,222275,13.0,2.907,2.24,5.992,14,33
1740945600,222527,26.0,2.68,1.657,4.662,12,25
1740945600,222529,21.399,2.471,1.719,5.006,11,27
1740945600,222537,18.199,1.697,2.208,5.229,11,29
1740945600,222641,14.4,1.389,1.818,5.347,8,29
1740945600,222757,19.399,1.82,1.715,5.021,10,27
1740946200,128729,24.0,1.336,1.082,4.31,6,23
1740946200,221859,21.399,1.995,2.431,5.058,12,28
1740946200,221881,22.0,1.802,1.653,4.744,9,26
1740946200,221905,21.6,2.088,1.437,4.831,10,26
1740946200,222275,13.0,2.245,1.691,5.677,11,31
1740946200,222527,26.0,2.588,1.54,4.609,11,25
1740946200,222529,21.8,3.069,1.739,5.128,13,28
1740946200,222537,18.8,1.995,2.378,5.282,12,29
1740946200,222641,14.199,1.447,1.675,5.364,8,29
1740946200,222757,18.199,1.52,1.832,5.072,9,28
1740946800,128729,24.0,0.882,1.34,4.258,6,23
1740946800,221859,21.6,2.339,2.343,5.093,12,28
1740946800,221881,22.199,1.524,1.731,4.675,8,25
1740946800,221905,21.0,1.78,1.235,4.726,8,26
1740946800,222275,12.8,2.338,1.764,5.747,11,31
1740946800,222527,25.6,2.728,1.852,4.748,12,26
1740946800,222529,20.6,2.427,1.375,4.97,10,27
1740946800,222537,18.8,1.756,2.271,5.177,11,28
1740946800,222641,14.8,1.346,1.741,5.26,8,29
1740946800,222757,18.6,1.683,2.14,5.142,10,28
1740947400,128729,24.0,1.1,1.082,4.258,6,23
1740947400,221859,21.199,2.287,2.613,5.233,13,29
1740947400,221881,22.0,1.574,1.758,4.744,9,26
1740947400,221905,21.399,2.097,1.699,4.901,10,27
1740947400,222275,13.0,2.08,1.546,5.573,10,30
1740947400,222527,25.8,3.188,1.754,4.836,13,26
1740947400,222529,21.399,3.121,2.31,5.32,15,29
1740947400,222537,18.75,2.395,2.734,5.496,14,30
1740947400,222641,15.199,1.719,1.675,5.331,9,29
1740947400,222757,19.8,1.429,1.808,4.882,8,27
1740948000,128729,24.0,1.368,1.207,4.362,7,24
1740948000,221859,22.0,2.241,2.486,5.111,13,28
1740948000,221881,22.399,1.516,1.542,4.605,8,25
1740948000,221905,21.8,2.371,1.427,4.866,10,27
1740948000,222275,13.8,2.474,1.417,5.556,10,30
1740948000,222527,26.0,3.319,1.77,4.819,13,26
1740948000,222529,22.399,3.338,1.842,5.182,14,28
1740948000,222537,18.199,2.359,2.794,5.544,14,30
1740948000,222641,14.8,1.645,2.013,5.417,10,30
1740948000,222757,22.199,1.415,1.844,4.675,8,25
1740948600,128729,24.0,1.76,1.036,4.415,7,24
1740948600,221859,22.0,2.716,2.822,5.321,15,29
1740948600,221881,21.8,2.016,1.429,4.762,9,26
1740948600,221905,21.6,2.061,1.683,4.884,10,27
1740948600,222275,14.0,2.447,1.87,5.696,12,31
1740948600,222527,26.199,2.882,1.925,4.749,13,26
1740948600,222529,21.0,2.858,1.534,5.093,12,28
1740948600,222537,18.8,2.213,2.525,5.387,13,29
1740948600,222641,15.199,1.665,2.12,5.435,10,30
1740948600,222757,23.199,2.2,2.052,4.851,11,26
1740949200,128729,24.0,1.391,0.725,4.258,6,23
1740949200,221859,22.0,2.771,2.787,5.321,15,29
1740949200,221881,22.199,2.177,1.788,4.884,11,27
1740949200,221905,21.0,2.028,1.834,4.935,10,27
1740949200,222275,14.0,2.426,1.479,5.591,11,31
1740949200,222527,26.0,3.407,1.846,4.871,14,27
1740949200,222529,21.6,3.689,2.052,5.408,16,30
1740949200,222537,19.0,2.918,3.822,5.894,18,32
1740949200,222641,15.4,1.814,1.921,5.418,10,30
1740949200,222757,22.8,2.133,2.307,4.937,12,27
1740949800,128729,24.6,1.401,0.922,4.258,6,23
1740949800,221859,22.199,2.778,3.033,5.356,16,29
1740949800,221881,22.0,2.394,2.129,5.059,12,28
1740949800,221905,21.399,2.307,2.041,5.058,12,28
1740949800,222275,14.0,2.83,2.013,5.801,13,32
1740949800,222527,26.0,3.354,2.18,4.976,15,27
1740949800,222529,21.0,2.652,1.957,5.145,12,28
1740949800,222537,19.0,2.748,3.25,5.684,16,31
1740949800,222641,15.8,1.766,2.08,5.384,10,29
1740949800,222757,23.399,2.228,1.8,4.781,11,26
1740950400,128729,25.0,1.056,1.133,4.171,6,23
1740950400,221859,22.0,3.311,3.354,5.583,18,31
1740950400,221881,22.0,1.735,2.068,4.849,10,26
1740950400,221905,21.6,1.959,1.457,4.779,9,26
1740950400,222275,15.8,2.548,1.437,5.436,11,30
1740950400,222527,26.0,3.334,1.909,4.871,14,27
1740950400,222529,21.399,3.144,2.072,5.268,14,29
1740950400,222537,19.6,2.148,2.998,5.423,14,30
1740950400,222641,15.199,1.729,2.169,5.435,10,30
1740950400,222757,24.0,1.56,2.032,4.624,10,25
1740951000,128729,25.0,0.993,1.429,4.224,6,23
1740951000,221859,21.6,2.648,3.041,5.355,15,29
1740951000,221881,22.0,2.044,1.891,4.902,11,27
1740951000,221905,21.6,2.084,1.764,4.884,10,27
1740951000,222275,16.399,2.29,2.021,5.489,12,30
1740951000,222527,26.0,3.335,1.818,4.871,14,27
1740951000,222529,22.399,3.463,2.02,5.234,15,29
1740951000,222537,19.399,2.017,2.232,5.178,11,28
1740951000,222641,17.0,1.377,2.077,5.175,9,28
1740951000,222757,24.399,1.949,2.145,4.695,11,26
1740951600,128729,25.0,1.328,1.096,4.224,6,23
1740951600,221859,21.8,3.137,3.47,5.6,18,31
1740951600,221881,22.0,2.294,2.145,5.006,12,27
1740951600,221905,21.199,2.161,1.475,4.866,10,27
1740951600,222275,17.0,2.149,2.262,5.437,12,30
1740951600,222527,25.8,2.758,1.578,4.679,12,25
1740951600,222529,23.0,3.236,2.262,5.182,15,28
1740951600,222537,20.0,2.35,2.81,5.388,14,29
1740951600,222641,18.0,1.556,14.307,8.338,43,46
1740951600,222757,23.6,2.164,1.701,4.711,10,26
1740952200,128729,25.199,0.894,1.243,4.154,6,23
1740952200,221859,21.8,2.883,3.104,5.443,16,30
1740952200,221881,22.0,2.18,2.286,5.006,12,27
1740952200,221905,21.6,2.128,1.506,4.831,10,26
1740952200,222275,18.0,2.637,2.371,5.508,13,30
1740952200,222527,25.6,2.771,1.985,4.801,13,26
1740952200,222529,22.6,2.58,2.213,5.059,13,28
1740952200,222537,20.0,2.25,2.946,5.388,14,29
1740952200,222641,19.199,1.639,2.18,5.091,10,28
1740952200,222757,23.399,2.089,1.925,4.781,11,26
1740952800,128729,26.0,1.092,0.997,4.033,5,22
1740952800,221859,22.0,3.427,3.624,5.688,19,31
1740952800,221881,22.0,1.784,2.157,4.902,11,27
1740952800,221905,21.8,1.953,1.602,4.814,10,26
1740952800,222275,18.0,2.799,2.136,5.508,13,30
1740952800,222527,25.0,2.741,1.879,4.8,12,26
1740952800,222529,22.399,3.049,2.572,5.286,15,29
1740952800,222537,20.0,1.961,2.403,5.179,12,28
1740952800,222641,19.8,1.703,2.221,5.091,11,28
1740952800,222757,24.0,1.943,1.941,4.677,10,25
1740953400,128729,26.0,1.713,1.385,4.295,8,23
1740953400,221859,21.8,3.189,3.536,5.652,18,31
1740953400,221881,22.199,2.137,2.338,4.989,12,27
1740953400,221905,22.399,2.173,2.072,4.92,11,27
1740953400,222275,18.199,2.458,1.941,5.334,12,29
1740953400,222527,25.199,3.101,2.024,4.94,14,27
1740953400,222529,23.6,3.303,2.113,5.13,15,28
1740953400,222537,20.0,3.1,3.713,5.808,18,32
1740953400,222641,20.0,1.707,1.713,4.917,9,27
1740953400,222757,24.6,2.156,2.229,4.782,12,26
1740954000,128729,26.399,1.213,1.235,4.103,6,22
1740954000,221859,21.6,3.553,3.335,5.67,18,31
1740954000,221881,23.0,2.68,2.831,5.235,15,29
1740954000,221905,22.199,2.375,1.721,4.884,11,27
1740954000,222275,19.0,2.545,2.426,5.422,13,30
1740954000,222527,25.399,2.991,1.929,4.871,13,27
1740954000,222529,25.0,3.319,1.899,4.957,14,27
1740954000,222537,20.6,3.061,3.31,5.651,17,31
1740954000,222641,20.8,1.879,2.228,5.057,11,28
1740954000,222757,25.0,1.804,1.812,4.538,10,25
1740954600,128729,27.0,1.536,1.407,4.209,8,23
1740954600,221859,22.199,3.657,3.696,5.775,20,32
1740954600,221881,22.8,2.593,2.415,5.095,13,28
1740954600,221905,22.8,2.109,1.518,4.728,10,26
1740954600,222275,19.0,3.585,3.025,5.841,18,32
1740954600,222527,27.0,3.708,2.5,5.047,17,28
1740954600,222529,25.6,3.04,2.241,4.906,14,27
1740954600,222537,21.0,3.267,3.415,5.669,18,31
1740954600,222641,21.399,1.637,1.667,4.796,9,26
1740954600,222757,25.199,1.477,1.794,4.416,8,24
1740955200,128729,27.0,1.629,1.756,4.313,9,23
1740955200,221859,22.199,3.847,3.955,5.88,21,32
1740955200,221881,23.0,2.544,1.85,4.92,12,27
1740955200,221905,23.0,2.487,2.157,4.973,12,27
1740955200,222275,19.399,2.879,2.629,5.545,15,30
1740955200,222527,27.399,4.33,3.016,5.327,20,29
1740955200,222529,26.199,3.47,1.784,4.854,14,26
1740955200,222537,21.8,3.245,3.516,5.652,18,31
1740955200,222641,22.0,2.064,2.016,4.902,11,27
1740955200,222757,26.0,1.77,2.327,4.557,11,25
1740955800,128729,27.399,2.302,2.177,4.541,12,25
1740955800,221859,22.8,5.82,5.509,6.771,31,37
1740955800,221881,23.0,2.991,2.815,5.287,16,29
1740955800,221905,23.0,2.439,2.068,4.973,12,27
1740955800,222275,19.399,2.967,2.044,5.388,13,29
1740955800,222527,27.199,3.49,2.846,5.082,17,28
1740955800,222529,27.199,3.362,1.975,4.82,15,26
1740955800,222537,22.0,3.593,3.693,5.74,20,31
1740955800,222641,21.8,2.697,2.923,5.338,15,29
1740955800,222757,27.0,2.43,2.831,4.785,14,26
1740956400,128729,28.0,1.641,1.368,4.122,8,22
1740956400,221859,22.8,7.879,7.644,7.872,43,43
1740956400,221881,23.399,3.501,3.053,5.462,18,30
1740956400,221905,23.6,2.676,1.874,4.921,12,27
1740956400,222275,20.0,10.906,10.21,9.58,53,51
1740956400,222527,27.8,3.299,2.366,4.821,15,26
1740956400,222529,27.199,3.112,1.905,4.715,13,26
1740956400,222537,21.6,11.307,12.878,10.228,55,52
1740956400,222641,22.8,2.418,2.217,4.99,12,27
1740956400,222757,26.399,1.741,2.274,4.522,11,25
1740957000,128729,28.0,1.161,1.405,4.018,7,22
1740957000,221859,23.199,5.91,6.33,6.947,33,38
1740957000,221881,24.0,2.915,2.946,5.201,16,28
1740957000,221905,24.0,2.509,1.715,4.782,11,26
1740957000,222275,20.0,15.81,16.942,12.62,64,56
1740957000,222527,28.6,3.037,2.41,4.699,15,26
1740957000,222529,28.0,3.459,2.331,4.856,16,26
1740957000,222537,22.199,3.629,4.354,5.932,22,32
1740957000,222641,23.199,1.969,2.072,4.798,11,26
1740957000,222757,26.399,2.278,2.298,4.68,12,25
1740957600,128729,28.0,1.177,1.298,3.965,6,22
1740957600,221859,23.399,4.913,4.397,6.196,26,34
1740957600,221881,24.0,2.938,2.835,5.201,16,28
1740957600,221905,24.0,2.245,1.903,4.782,11,26
1740957600,222275,20.0,2.939,2.729,5.493,15,30
1740957600,222527,29.0,3.168,2.653,4.77,16,26
1740957600,222529,27.399,3.282,2.192,4.803,15,26
1740957600,222537,22.8,3.295,3.371,5.514,18,30
1740957600,222641,22.8,2.241,2.048,4.885,11,27
1740957600,222757,27.0,2.636,2.458,4.733,13,26
1740958200,128729,28.0,1.905,1.548,4.227,9,23
1740958200,221859,23.6,4.551,5.094,6.231,26,34
1740958200,221881,24.0,2.855,2.846,5.201,16,28
1740958200,221905,23.8,2.471,2.085,4.904,12,27
1740958200,222275,21.0,2.426,2.048,5.093,12,28
1740958200,222527,29.0,3.54,2.767,4.927,17,27
1740958200,222529,28.0,3.914,3.145,5.17,19,28
1740958200,222537,22.8,2.919,4.142,5.619,19,31
1740958200,222641,23.199,2.346,2.418,5.008,13,27
1740958200,222757,27.399,2.839,2.93,4.908,16,27
1740958800,128729,29.0,1.659,1.637,4.089,8,22
1740958800,221859,24.0,5.451,6.285,6.773,32,37
1740958800,221881,24.199,3.45,2.843,5.288,17,29
1740958800,221905,23.6,2.62,1.903,4.921,12,27
1740958800,222275,21.0,3.955,3.548,5.931,21,32
1740958800,222527,29.0,3.263,2.318,4.717,15,26
1740958800,222529,28.6,4.266,2.758,5.119,19,28
1740958800,222537,23.0,3.874,3.7,5.759,21,31
1740958800,222641,23.199,2.366,2.266,4.955,12,27
1740958800,222757,27.6,2.795,3.475,4.995,17,27
1740959400,128729,29.0,2.048,1.905,4.298,11,23
1740959400,221859,24.0,6.759,7.035,7.297,38,40
1740959400,221881,24.199,3.189,3.37,5.393,18,29
1740959400,221905,24.0,2.24,2.117,4.834,12,26
1740959400,222275,21.0,3.374,3.498,5.721,18,31
1740959400,222527,29.0,3.783,2.802,4.979,18,27
1740959400,222529,28.199,3.866,3.06,5.153,19,28
1740959400,222537,23.0,4.533,4.283,6.073,24,33
1740959400,222641,23.8,2.419,3.072,5.113,15,28
1740959400,222757,28.6,3.267,3.052,4.961,17,27
1740960000,128729,29.0,2.495,2.318,4.508,13,25
1740960000,221859,24.0,6.419,6.338,7.035,35,39
1740960000,221881,24.199,3.278,3.209,5.341,17,29
1740960000,221905,23.8,2.883,2.501,5.113,15,28
1740960000,222275,21.0,3.463,3.422,5.721,18,31
1740960000,222527,29.0,3.498,3.113,4.979,18,27
1740960000,222529,28.6,3.748,3.037,5.066,18,28
1740960000,222537,23.199,5.017,6.241,6.685,31,37
1740960000,222641,23.399,2.593,3.049,5.2,15,28
1740960000,222757,28.199,2.807,2.799,4.786,15,26
1740960600,128729,29.0,2.161,2.112,4.351,11,24
1740960600,221859,24.199,6.801,7.208,7.332,38,40
1740960600,221881,24.8,3.033,3.08,5.237,17,29
1740960600,221905,24.0,3.287,2.712,5.253,16,29
1740960600,222275,21.399,3.902,3.383,5.792,20,32
1740960600,222527,29.0,3.831,3.407,5.137,20,28
1740960600,222529,29.6,4.855,3.048,5.294,22,29
1740960600,222537,23.399,3.475,4.206,5.724,21,31
1740960600,222641,24.0,3.072,3.386,5.358,17,29
1740960600,222757,27.6,2.911,2.568,4.786,15,26
1740961200,128729,29.6,1.647,1.737,4.089,9,22
1740961200,221859,24.0,5.95,6.235,6.878,33,38
1740961200,221881,25.0,3.407,3.136,5.324,18,29
1740961200,221905,24.199,3.66,2.716,5.341,17,29
1740961200,222275,21.0,4.41,3.871,6.088,22,33
1740961200,222527,29.199,3.782,3.081,5.015,18,27
1740961200,222529,29.6,4.977,3.287,5.347,22,29
1740961200,222537,23.6,4.591,5.0,6.231,26,34
1740961200,222641,24.0,3.057,2.886,5.253,16,29
1740961200,222757,27.8,2.508,2.498,4.664,13,25
1740961800,128729,30.0,1.552,1.635,4.002,8,22
1740961800,221859,25.0,4.572,4.83,6.058,26,33
1740961800,221881,25.0,2.883,2.842,5.115,16,28
1740961800,221905,25.0,2.998,2.228,4.957,14,27
1740961800,222275,21.8,4.435,3.62,5.967,22,33
1740961800,222527,30.0,4.177,3.021,5.05,20,28
1740961800,222529,29.399,4.791,3.004,5.259,21,29
1740961800,222537,24.0,3.656,4.0,5.672,21,31
1740961800,222641,23.8,2.754,2.645,5.113,15,28
1740961800,222757,28.399,2.759,2.593,4.717,15,26
1740962400,128729,30.0,2.061,2.188,4.264,11,23
1740962400,221859,24.8,5.347,5.349,6.389,29,35
1740962400,221881,25.6,3.303,3.342,5.272,18,29
1740962400,221905,25.199,3.338,2.604,5.15,16,28
1740962400,222275,22.199,3.918,3.258,5.723,20,31
1740962400,222527,30.0,3.906,3.129,4.998,19,27
1740962400,222529,29.399,4.533,3.073,5.207,21,28
1740962400,222537,24.0,3.898,4.825,5.987,24,33
1740962400,222641,23.8,2.838,3.322,5.323,17,29
1740962400,222757,28.199,3.024,2.628,4.786,15,26
1740963000,128729,30.0,1.875,1.937,4.16,10,23
1740963000,221859,24.8,4.717,13.91,8.485,50,49
1740963000,221881,25.199,3.045,3.399,5.255,17,29
1740963000,221905,24.6,2.862,2.149,4.939,13,27
1740963000,222275,22.8,3.874,2.763,5.514,18,30
1740963000,222527,30.399,3.922,3.072,4.964,19,27
1740963000,222529,30.0,3.371,2.701,4.736,16,26
1740963000,222537,24.0,13.483,15.252,11.227,60,54
1740963000,222641,24.0,2.827,2.661,5.096,15,28
1740963000,222757,29.199,3.172,3.47,4.962,18,27
1740963600,128729,30.399,1.711,1.782,4.02,9,22
1740963600,221859,25.0,5.182,14.849,8.835,51,49
1740963600,221881,25.199,3.319,3.354,5.307,18,29
1740963600,221905,25.0,3.053,2.339,5.01,15,27
1740963600,222275,22.399,4.636,3.193,5.863,21,32
1740963600,222527,31.0,4.317,2.962,4.964,20,27
1740963600,222529,29.8,3.533,2.495,4.753,16,26
1740963600,222537,24.399,3.478,4.096,5.638,21,31
1740963600,222641,24.0,2.754,2.902,5.148,15,28
1740963600,222757,29.6,2.938,3.402,4.875,17,27
1740964200,128729,30.8,1.927,2.025,4.143,11,23
1740964200,221859,25.8,4.006,58.082,20.176,91,71
1740964200,221881,25.199,3.434,3.533,5.412,19,30
1740964200,221905,25.0,3.24,2.593,5.115,16,28
1740964200,222275,22.8,4.98,3.831,6.09,24,33
1740964200,222527,30.6,4.131,3.245,5.051,20,28
1740964200,222529,30.199,4.102,2.548,4.876,18,27
1740964200,222537,24.8,2.966,4.129,5.446,19,30
1740964200,222641,24.399,2.462,2.745,5.009,14,27
1740964200,222757,29.6,3.132,3.036,4.823,17,26
1740964800,128729,30.6,2.228,2.089,4.265,12,23
1740964800,221859,25.6,4.208,50.67,17.901,84,66
1740964800,221881,26.0,3.665,3.717,5.448,20,30
1740964800,221905,25.0,3.446,2.446,5.115,16,28
1740964800,222275,22.6,4.323,3.471,5.845,21,32
1740964800,222527,31.0,4.176,3.189,5.017,20,27
1740964800,222529,30.0,3.585,2.775,4.841,17,26
1740964800,222537,25.199,3.549,4.378,5.674,22,31
1740964800,222641,25.0,2.517,3.185,5.115,16,28
1740964800,222757,29.8,2.516,3.883,4.858,17,26
1740965400,128729,30.8,1.735,1.62,3.986,9,22
1740965400,221859,25.199,4.153,11.119,7.56,42,42
1740965400,221881,26.0,3.371,3.903,5.395,20,29
1740965400,221905,25.0,3.407,2.983,5.272,17,29
1740965400,222275,22.8,3.83,3.112,5.619,19,31
1740965400,222527,31.0,4.376,3.544,5.174,22,28
1740965400,222529,30.199,3.919,3.068,4.981,19,27
1740965400,222537,25.6,3.24,4.016,5.43,20,30
1740965400,222641,24.8,2.878,3.616,5.289,17,29
1740965400,222757,30.0,3.129,3.879,4.998,19,27
1740966000,128729,31.0,1.467,1.725,3.916,8,21
1740966000,221859,25.0,6.698,7.532,7.315,39,40
1740966000,221881,26.0,3.625,3.374,5.343,19,29
1740966000,221905,25.399,3.545,3.358,5.395,19,29
1740966000,222275,22.8,3.576,2.72,5.409,17,30
1740966000,222527,30.8,4.086,3.712,5.139,21,28
1740966000,222529,31.199,4.051,3.013,4.895,19,27
1740966000,222537,24.8,5.075,5.983,6.494,30,36
1740966000,222641,25.399,3.069,3.322,5.237,17,29
1740966000,222757,29.8,3.375,3.732,5.068,20,28
1740966600,128729,31.0,1.578,1.874,3.969,9,22
1740966600,221859,25.6,10.185,10.013,8.836,52,49
1740966600,221881,26.199,3.919,3.486,5.43,20,30
1740966600,221905,26.199,3.955,3.95,5.588,22,31
1740966600,222275,23.0,5.889,5.104,6.649,30,36
1740966600,222527,31.199,5.171,4.075,5.471,25,30
1740966600,222529,32.0,3.994,3.04,4.826,19,26
1740966600,222537,24.8,7.506,7.269,7.49,41,41
1740966600,222641,25.0,2.846,3.387,5.219,17,28
1740966600,222757,30.0,3.415,4.001,5.103,20,28
1740967200,128729,31.0,1.693,1.691,3.969,9,22
1740967200,221859,25.8,7.461,8.339,7.666,43,42
1740967200,221881,26.399,3.66,3.709,5.413,20,30
1740967200,221905,26.199,4.596,4.198,5.797,24,32
1740967200,222275,23.399,4.323,3.237,5.724,21,31
1740967200,222527,32.0,5.144,4.264,5.454,26,30
1740967200,222529,31.399,4.392,2.951,4.982,20,27
1740967200,222537,25.399,6.096,6.879,6.967,36,38
1740967200,222641,25.0,3.942,4.298,5.743,22,31
1740967200,222757,29.8,3.454,4.482,5.277,22,29
1740967800,128729,31.8,1.431,1.508,3.795,8,21
1740967800,221859,27.199,4.841,37.78,14.567,73,60
1740967800,221881,27.0,3.729,3.939,5.414,21,30
1740967800,221905,26.8,4.53,3.298,5.483,21,30
1740967800,222275,24.0,5.277,4.929,6.354,28,35
1740967800,222527,33.0,5.064,3.74,5.211,24,28
1740967800,222529,32.2,4.733,3.113,5.018,21,27
1740967800,222537,25.6,3.89,4.509,5.744,23,31
1740967800,222641,26.0,3.152,4.118,5.395,20,29
1740967800,222757,29.6,3.552,3.842,5.137,20,28
1740968400,128729,32.0,2.354,2.585,4.302,13,23
1740968400,221859,27.199,5.267,39.991,15.248,75,61
1740968400,221881,27.8,3.839,3.524,5.292,20,29
1740968400,221905,27.0,3.983,3.474,5.361,20,29
1740968400,222275,24.0,4.774,4.038,5.987,24,33
1740968400,222527,33.0,4.684,3.458,5.054,22,28
1740968400,222529,32.6,4.594,2.862,4.879,20,27
1740968400,222537,26.0,3.036,3.822,5.29,18,29
1740968400,222641,26.0,3.168,4.062,5.395,20,29
1740968400,222757,30.6,2.93,3.024,4.684,16,26
1740969000,128729,32.0,2.048,2.089,4.092,11,22
1740969000,221859,27.6,5.394,52.57,18.567,87,68
1740969000,221881,27.8,3.286,3.076,5.03,17,27
1740969000,221905,27.6,4.403,2.871,5.257,20,29
1740969000,222275,24.0,4.684,3.803,5.882,23,32
1740969000,222527,33.0,4.402,3.339,4.949,21,27
1740969000,222529,33.0,4.323,2.708,4.739,19,26
1740969000,222537,26.8,4.017,4.645,5.693,23,31
1740969000,222641,26.6,2.934,3.995,5.291,19,29
1740969000,222757,31.0,2.755,3.446,4.702,17,26
1740969600,128729,33.0,2.06,1.754,3.901,10,21
1740969600,221859,28.0,4.676,50.792,17.851,85,66
1740969600,221881,28.6,2.93,3.311,4.909,17,27
1740969600,221905,27.199,4.482,4.083,5.659,23,31
1740969600,222275,24.8,4.748,4.147,5.918,24,32
